src_ip,dst_ip,src_port,dst_port,protocol,timestamp,packets,bytes,duration_ms,flags,failed_conn_info,label
192.168.10.15,192.168.10.3,51753,53,UDP,2017-07-06T00:22:52Z,6,330,61.415,NONE,NA,BENIGN
192.168.10.15,151.101.22.2,50176,80,TCP,2017-07-06T00:22:52Z,42,13876,115570.049,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.17,192.168.10.3,33749,53,UDP,2017-07-06T00:22:52Z,4,312,193.368,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,50972,53,UDP,2017-07-06T00:22:52Z,4,176,0.144,NONE,NA,BENIGN
192.168.10.15,157.240.2.25,49611,443,TCP,2017-07-06T00:22:52Z,14,338,62652.459,"ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.8,192.168.10.14,56148,1163,TCP,2017-07-06T00:22:52Z,2,0,0.048,SYN,SYN_NO_ACK,BENIGN
192.168.10.15,209.48.71.160,50873,80,TCP,2017-07-06T00:22:52Z,44,4704,117831.4,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.51,211.233.74.132,44484,80,TCP,2017-07-06T00:22:53Z,10,1625,700.631,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.5,44548,2557,TCP,2017-07-06T00:22:53Z,2,0,0.004,SYN,SYN_NO_ACK,BENIGN
192.168.10.8,192.168.10.5,44548,161,TCP,2017-07-06T00:22:53Z,2,0,0.003,SYN,SYN_NO_ACK,BENIGN
192.168.10.8,192.168.10.15,63810,554,TCP,2017-07-06T00:22:53Z,2,0,0.049,SYN,SYN_NO_ACK,BENIGN
192.168.10.14,192.168.10.3,63562,53,UDP,2017-07-06T00:22:53Z,4,324,0.228,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,53065,53,UDP,2017-07-06T00:22:53Z,4,216,0.209,NONE,NA,BENIGN
192.168.10.8,192.168.10.15,63809,8090,TCP,2017-07-06T00:22:53Z,2,0,0.048,SYN,SYN_NO_ACK,BENIGN
192.168.10.16,192.168.10.3,23057,53,UDP,2017-07-06T00:22:53Z,4,324,23.987,NONE,NA,BENIGN
192.168.10.8,192.168.10.14,33264,2910,TCP,2017-07-06T00:22:53Z,2,0,0.003,SYN,SYN_NO_ACK,BENIGN
192.168.10.25,192.168.10.3,51715,53,UDP,2017-07-06T00:22:53Z,4,188,30.909,NONE,NA,BENIGN
192.168.10.16,192.168.10.8,82,45748,TCP,2017-07-06T00:22:53Z,4,0,0.048,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.15,192.168.10.3,63433,53,UDP,2017-07-06T00:22:53Z,6,316,48.704,NONE,NA,BENIGN
192.168.10.17,104.97.123.150,54062,443,TCP,2017-07-06T00:22:54Z,59,21984,115385.023,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.8,192.168.10.19,59793,1096,TCP,2017-07-06T00:22:54Z,2,0,0.039,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.16,216.58.219.226,43034,80,TCP,2017-07-06T00:22:54Z,6,0,5090.1,"SYN,ACK,FIN",CLEAN,BENIGN
172.16.0.1,192.168.10.50,36052,80,TCP,2017-07-06T00:22:54Z,10,966,8813.521,"SYN,ACK,FIN,PSH",CLEAN,Web_BruteForce
192.168.10.8,192.168.10.5,65231,1108,TCP,2017-07-06T00:22:54Z,2,0,0.004,SYN,SYN_NO_ACK,BENIGN
192.168.10.16,192.168.10.3,18005,53,UDP,2017-07-06T00:22:54Z,4,236,1.299,NONE,NA,BENIGN
192.168.10.51,174.35.50.80,34911,80,TCP,2017-07-06T00:22:54Z,7,0,5045.052,"SYN,ACK,FIN",CLEAN,BENIGN
192.168.10.9,199.38.165.156,3891,443,TCP,2017-07-06T00:22:54Z,27,4662,78046.78,"SYN,ACK,RST,PSH",RST_ABORT,BENIGN
192.168.10.51,162.213.33.50,50796,443,TCP,2017-07-06T00:22:54Z,21,4801,2651.078,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.9,192.168.10.3,52915,53,UDP,2017-07-06T00:22:54Z,4,282,48.935,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,63520,53,UDP,2017-07-06T00:22:54Z,6,302,52.878,NONE,NA,BENIGN
192.168.10.8,192.168.10.25,49847,8008,TCP,2017-07-06T00:22:54Z,2,0,0.001,SYN,SYN_NO_ACK,BENIGN
192.168.10.19,144.76.168.9,39971,443,TCP,2017-07-06T00:22:54Z,23,6419,15853.524,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.15,192.168.10.50,55587,22,TCP,2017-07-06T00:22:55Z,90,9522,1591.594,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.5,64823,5822,TCP,2017-07-06T00:22:55Z,2,0,0.049,SYN,SYN_NO_ACK,BENIGN
192.168.10.17,192.168.10.3,49960,53,UDP,2017-07-06T00:22:55Z,4,240,0.19,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,57459,53,UDP,2017-07-06T00:22:55Z,4,392,31.11,NONE,NA,BENIGN
192.168.10.5,23.60.139.27,50771,80,TCP,2017-07-06T00:22:55Z,19,2208,47062.689,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.17,185.13.88.201,40987,443,TCP,2017-07-06T00:22:55Z,60,43498,61089.783,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.17,199.167.65.25,55272,443,TCP,2017-07-06T00:22:55Z,33,18858,20586.873,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.9,23.61.187.27,9125,80,TCP,2017-07-06T00:22:55Z,6,0,5753.265,"SYN,ACK,FIN",CLEAN,BENIGN
192.168.10.8,192.168.10.25,35515,1309,TCP,2017-07-06T00:22:55Z,2,0,0.003,SYN,SYN_NO_ACK,BENIGN
192.168.10.9,52.84.26.182,5371,443,TCP,2017-07-06T00:22:55Z,18,4334,5119.752,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.14,192.168.10.3,61040,53,UDP,2017-07-06T00:22:55Z,4,308,0.167,NONE,NA,BENIGN
192.168.10.8,178.255.83.1,49622,80,TCP,2017-07-06T00:22:55Z,10,1294,70.617,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.16,192.168.10.3,51504,53,UDP,2017-07-06T00:22:56Z,4,268,0.209,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,59570,53,UDP,2017-07-06T00:22:56Z,4,358,63.543,NONE,NA,BENIGN
192.168.10.19,66.102.255.32,46487,80,TCP,2017-07-06T00:22:56Z,93,69589,117917.256,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.5,50620,1272,TCP,2017-07-06T00:22:56Z,2,0,0.048,SYN,SYN_NO_ACK,BENIGN
192.168.10.17,192.168.10.3,52181,53,UDP,2017-07-06T00:22:56Z,4,252,145.46,NONE,NA,BENIGN
192.168.10.9,69.43.132.198,2346,80,TCP,2017-07-06T00:22:56Z,31,948,115273.375,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.19,192.168.10.3,62490,53,UDP,2017-07-06T00:22:56Z,4,312,24.267,NONE,NA,BENIGN
172.16.0.1,192.168.10.50,60526,80,TCP,2017-07-06T00:22:56Z,6,0,5896.739,"SYN,ACK,FIN",CLEAN,Web_BruteForce
192.168.10.5,211.233.74.23,54912,443,TCP,2017-07-06T00:22:56Z,85,58025,2581.369,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.16,192.168.10.3,39738,53,UDP,2017-07-06T00:22:56Z,4,256,56.341,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,60803,53,UDP,2017-07-06T00:22:56Z,4,384,0.201,NONE,NA,BENIGN
192.168.10.8,192.168.10.14,53399,14238,TCP,2017-07-06T00:22:56Z,2,0,0.048,SYN,SYN_NO_ACK,BENIGN
192.168.10.8,192.168.10.9,60467,9415,TCP,2017-07-06T00:22:56Z,4,0,0.089,"SYN,ACK,RST",RST_ABORT,BENIGN
172.16.0.1,192.168.10.50,56576,80,TCP,2017-07-06T00:22:57Z,6,0,5298.203,"SYN,ACK,FIN",CLEAN,Web_XSS
192.168.10.9,192.168.10.3,58958,53,UDP,2017-07-06T00:22:57Z,4,376,30.966,NONE,NA,BENIGN
192.168.10.5,72.5.205.56,54645,443,TCP,2017-07-06T00:22:57Z,17,5300,147.413,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.9,205.180.85.169,5196,443,TCP,2017-07-06T00:22:57Z,17,3169,396.481,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.15,62905,9502,TCP,2017-07-06T00:22:57Z,2,0,0.047,SYN,SYN_NO_ACK,BENIGN
192.168.10.9,192.168.10.3,64915,53,UDP,2017-07-06T00:22:57Z,4,200,85.815,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,61164,53,UDP,2017-07-06T00:22:57Z,4,176,0.136,NONE,NA,BENIGN
192.168.10.51,192.168.10.3,59592,53,UDP,2017-07-06T00:22:57Z,4,320,93.622,NONE,NA,BENIGN
192.168.10.8,192.168.10.14,35283,10621,TCP,2017-07-06T00:22:57Z,2,0,0.003,SYN,SYN_NO_ACK,BENIGN
192.168.10.17,204.15.8.12,53430,443,TCP,2017-07-06T00:22:57Z,14,792,5256.545,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,72.21.91.29,51140,80,TCP,2017-07-06T00:22:57Z,32,1242,115382.314,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.50,51700,52848,TCP,2017-07-06T00:22:57Z,4,0,0.1,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.15,192.168.10.3,63318,53,UDP,2017-07-06T00:22:58Z,6,376,50.143,NONE,NA,BENIGN
192.168.10.8,192.168.10.51,43216,1839,TCP,2017-07-06T00:22:58Z,4,0,0.112,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.19,198.54.12.139,51909,80,TCP,2017-07-06T00:22:58Z,25,2203,63542.203,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.15,192.168.10.3,52954,53,UDP,2017-07-06T00:22:58Z,4,246,30.701,NONE,NA,BENIGN
192.168.10.16,192.168.10.3,36247,53,UDP,2017-07-06T00:22:58Z,4,276,0.199,NONE,NA,BENIGN
192.168.10.25,142.0.160.53,52325,443,TCP,2017-07-06T00:22:58Z,13,3231,91.558,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.14,35283,7778,TCP,2017-07-06T00:22:58Z,2,0,0.004,SYN,SYN_NO_ACK,BENIGN
192.168.10.8,192.168.10.16,38739,110,TCP,2017-07-06T00:22:58Z,4,0,0.046,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.51,69.172.216.111,41397,80,TCP,2017-07-06T00:22:58Z,10,1176,575.146,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.15,192.168.10.3,54094,53,UDP,2017-07-06T00:22:58Z,6,446,62.033,NONE,NA,BENIGN
192.168.10.17,8.27.237.126,42436,80,TCP,2017-07-06T00:22:58Z,21,12733,8458.245,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.51,192.168.10.3,23158,53,UDP,2017-07-06T00:22:58Z,4,200,23.938,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,55518,53,UDP,2017-07-06T00:22:58Z,4,164,0.233,NONE,NA,BENIGN
192.168.10.25,172.217.3.98,51124,443,TCP,2017-07-06T00:22:59Z,17,1522,86076.668,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.25,104.28.24.94,51067,443,TCP,2017-07-06T00:22:59Z,11,123,50.74,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.5,64824,20828,TCP,2017-07-06T00:22:59Z,2,0,0.003,SYN,SYN_NO_ACK,BENIGN
192.168.10.16,192.168.10.3,37779,53,UDP,2017-07-06T00:22:59Z,4,204,102.939,NONE,NA,BENIGN
192.168.10.17,192.168.10.3,6370,53,UDP,2017-07-06T00:22:59Z,4,308,0.182,NONE,NA,BENIGN
192.168.10.19,192.168.10.3,45871,53,UDP,2017-07-06T00:22:59Z,4,200,61.602,NONE,NA,BENIGN
192.168.10.15,23.50.75.27,60502,80,TCP,2017-07-06T00:22:59Z,6,0,5116.147,"SYN,ACK,FIN",CLEAN,BENIGN
192.168.10.8,192.168.10.5,53852,45100,TCP,2017-07-06T00:22:59Z,2,0,0.003,SYN,SYN_NO_ACK,BENIGN
192.168.10.8,192.168.10.15,48838,8085,TCP,2017-07-06T00:22:59Z,2,0,0.048,SYN,SYN_NO_ACK,BENIGN
192.168.10.5,192.168.10.3,62068,53,UDP,2017-07-06T00:22:59Z,4,354,23.694,NONE,NA,BENIGN
172.16.0.1,192.168.10.50,39486,80,TCP,2017-07-06T00:22:59Z,6,0,5614.028,"SYN,ACK,FIN",CLEAN,Web_BruteForce
192.168.10.5,104.97.73.172,57654,443,TCP,2017-07-06T00:22:59Z,19,5562,5640.536,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.8,192.168.10.15,62906,12174,TCP,2017-07-06T00:23:00Z,2,0,0.046,SYN,SYN_NO_ACK,BENIGN
192.168.10.8,192.168.10.51,43216,3017,TCP,2017-07-06T00:23:00Z,4,0,0.052,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.19,192.168.10.3,13127,53,UDP,2017-07-06T00:23:00Z,4,92,0.199,NONE,NA,BENIGN
192.168.10.8,192.168.10.19,59793,8193,TCP,2017-07-06T00:23:00Z,4,0,0.053,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.9,192.82.242.23,4797,443,TCP,2017-07-06T00:23:00Z,22,8398,163.683,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.50,55111,22,TCP,2017-07-06T00:23:00Z,82,9162,6149.831,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.5,23.60.139.27,51823,80,TCP,2017-07-06T00:23:00Z,3,0,37.178,"ACK,FIN",CLEAN,BENIGN
192.168.10.5,52.54.154.111,58376,443,TCP,2017-07-06T00:23:00Z,19,5455,5826.288,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.5,178.255.83.1,50816,80,TCP,2017-07-06T00:23:00Z,10,1296,70.786,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.14,52.204.240.79,51931,443,TCP,2017-07-06T00:23:00Z,30,5340,61162.776,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.14,192.168.10.3,61620,53,UDP,2017-07-06T00:23:00Z,6,420,77.867,NONE,NA,BENIGN
192.168.10.12,62.146.26.38,50274,443,TCP,2017-07-06T00:23:00Z,87,72026,743.365,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.16,34036,256,TCP,2017-07-06T00:23:00Z,4,0,0.089,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.19,192.168.10.3,25344,53,UDP,2017-07-06T00:23:01Z,4,208,0.171,NONE,NA,BENIGN
192.168.10.14,192.168.10.50,51455,22,TCP,2017-07-06T00:23:01Z,88,9266,1414.83,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.3,62435,53,UDP,2017-07-06T00:23:01Z,4,376,0.192,NONE,NA,BENIGN
192.168.10.5,178.255.83.1,50116,80,TCP,2017-07-06T00:23:01Z,10,1296,431.493,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.17,104.88.94.120,53929,443,TCP,2017-07-06T00:23:01Z,188,169636,116736.506,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.8,192.168.10.5,50620,1914,TCP,2017-07-06T00:23:01Z,2,0,0.001,SYN,SYN_NO_ACK,BENIGN
192.168.10.12,192.168.10.3,5482,53,UDP,2017-07-06T00:23:01Z,4,452,61.558,NONE,NA,BENIGN
192.168.10.8,192.168.10.16,38739,1035,TCP,2017-07-06T00:23:01Z,4,0,0.113,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.8,192.168.10.25,42486,306,TCP,2017-07-06T00:23:01Z,4,0,0.066,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.15,50.63.243.230,52151,80,TCP,2017-07-06T00:23:01Z,11,2691,390.152,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.16,192.168.10.3,59843,53,UDP,2017-07-06T00:23:01Z,4,318,31.219,NONE,NA,BENIGN
192.168.10.14,74.119.118.67,59187,443,TCP,2017-07-06T00:23:01Z,19,4612,6543.144,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.15,98.139.225.35,50108,443,TCP,2017-07-06T00:23:02Z,34,5428,60725.756,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.51,69.172.216.55,52492,443,TCP,2017-07-06T00:23:02Z,16,3715,5643.487,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.17,104.88.109.24,34869,443,TCP,2017-07-06T00:23:02Z,24,5208,1026.454,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.8,192.168.10.25,35515,5906,TCP,2017-07-06T00:23:02Z,4,0,0.061,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.16,192.168.10.3,50286,53,UDP,2017-07-06T00:23:02Z,4,230,0.171,NONE,NA,BENIGN
192.168.10.17,192.168.10.3,13396,53,UDP,2017-07-06T00:23:02Z,4,164,31.275,NONE,NA,BENIGN
192.168.10.15,172.217.12.206,57837,80,TCP,2017-07-06T00:23:02Z,43,5911,117910.132,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.25,35515,1054,TCP,2017-07-06T00:23:02Z,2,0,0.001,SYN,SYN_NO_ACK,BENIGN
192.168.10.14,52.11.31.31,64780,443,TCP,2017-07-06T00:23:02Z,6,32,90.767,"ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.14,52.203.166.101,60074,443,TCP,2017-07-06T00:23:02Z,17,4598,5494.745,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.8,192.168.10.15,48837,1108,TCP,2017-07-06T00:23:02Z,2,0,0.049,SYN,SYN_NO_ACK,BENIGN
192.168.10.17,192.168.10.3,3605,53,UDP,2017-07-06T00:23:02Z,4,470,0.345,NONE,NA,BENIGN
192.168.10.8,192.168.10.14,53399,765,TCP,2017-07-06T00:23:02Z,2,0,0.003,SYN,SYN_NO_ACK,BENIGN
192.168.10.16,151.101.0.68,44444,443,TCP,2017-07-06T00:23:03Z,47,8292,115978.65,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.15,192.168.10.3,60727,53,UDP,2017-07-06T00:23:03Z,4,196,0.157,NONE,NA,BENIGN
192.168.10.8,192.168.10.14,33265,5003,TCP,2017-07-06T00:23:03Z,2,0,0.048,SYN,SYN_NO_ACK,BENIGN
192.168.10.8,192.168.10.25,49846,1311,TCP,2017-07-06T00:23:03Z,2,0,0.049,SYN,SYN_NO_ACK,BENIGN
192.168.10.19,169.55.70.153,41058,443,TCP,2017-07-06T00:23:03Z,22,7316,15396.786,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.14,72.21.91.29,51263,80,TCP,2017-07-06T00:23:03Z,6,0,5576.846,"SYN,ACK,FIN",CLEAN,BENIGN
192.168.10.17,176.34.49.107,45968,443,TCP,2017-07-06T00:23:03Z,36,7610,61754.053,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.9,172.217.10.142,8309,443,TCP,2017-07-06T00:23:03Z,9,169,4132.646,"ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.16,192.168.10.3,60913,53,UDP,2017-07-06T00:23:03Z,4,306,0.3,NONE,NA,BENIGN
192.168.10.8,192.168.10.16,61709,8010,TCP,2017-07-06T00:23:03Z,4,0,0.106,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.14,199.187.193.140,63468,443,TCP,2017-07-06T00:23:03Z,21,3853,5768.851,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.12,192.168.10.3,11916,53,UDP,2017-07-06T00:23:03Z,4,224,93.282,NONE,NA,BENIGN
192.168.10.9,172.217.10.1,5631,443,TCP,2017-07-06T00:23:04Z,20,4540,320.793,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.8,31.13.69.228,1297,443,TCP,2017-07-06T00:23:04Z,13,292,4589.491,"ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.5,68.67.180.45,53191,443,TCP,2017-07-06T00:23:04Z,20,7239,10310.315,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.5,44549,199,TCP,2017-07-06T00:23:04Z,2,0,0.08,SYN,SYN_NO_ACK,BENIGN
192.168.10.50,192.168.10.3,65096,53,UDP,2017-07-06T00:23:04Z,4,276,0.018,NONE,NA,BENIGN
192.168.10.8,192.168.10.15,48838,3871,TCP,2017-07-06T00:23:04Z,2,0,0.001,SYN,SYN_NO_ACK,BENIGN
192.168.10.17,172.217.12.162,52273,443,TCP,2017-07-06T00:23:04Z,38,2962,115689.291,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.9,60467,6668,TCP,2017-07-06T00:23:04Z,4,0,0.067,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.16,192.168.10.3,52569,53,UDP,2017-07-06T00:23:04Z,4,168,110.336,NONE,NA,BENIGN
192.168.10.8,192.168.10.16,38739,49153,TCP,2017-07-06T00:23:04Z,2,0,0.014,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.19,184.29.128.170,59035,80,TCP,2017-07-06T00:23:04Z,129,104671,94346.155,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.16,38739,2604,TCP,2017-07-06T00:23:04Z,4,0,0.076,"SYN,ACK,RST",RST_ABORT,BENIGN
172.16.0.1,192.168.10.50,50757,80,TCP,2017-07-06T00:23:04Z,22,4897,102514.761,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.16,192.168.10.3,38058,389,TCP,2017-07-06T00:23:05Z,20,498,0.397,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
172.16.0.1,192.168.10.51,50122,9003,TCP,2017-07-06T00:23:05Z,2,0,0.065,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.25,192.168.10.19,53720,139,TCP,2017-07-06T00:23:05Z,80,5718,47.763,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.5,192.168.10.3,51276,53,UDP,2017-07-06T00:23:05Z,6,328,60.842,NONE,NA,BENIGN
192.168.10.8,192.168.10.50,45585,2525,TCP,2017-07-06T00:23:05Z,4,0,0.085,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.5,213.180.204.92,52523,443,TCP,2017-07-06T00:23:05Z,112,119078,2820.504,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.25,172.217.6.227,49240,443,TCP,2017-07-06T00:23:05Z,37,16713,62455.121,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.17,192.168.10.3,16324,53,UDP,2017-07-06T00:23:05Z,4,396,71.785,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,50594,53,UDP,2017-07-06T00:23:05Z,6,388,158.091,NONE,NA,BENIGN
192.168.10.19,192.168.10.3,23195,53,UDP,2017-07-06T00:23:05Z,4,92,0.196,NONE,NA,BENIGN
192.168.10.17,192.168.10.3,39267,53,UDP,2017-07-06T00:23:05Z,4,238,0.167,NONE,NA,BENIGN
192.168.10.5,173.241.242.143,50533,443,TCP,2017-07-06T00:23:05Z,16,4005,5621.61,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.5,149.174.66.134,51872,443,TCP,2017-07-06T00:23:06Z,16,3858,333.767,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.14,192.168.10.3,56063,53,UDP,2017-07-06T00:23:06Z,8,564,47.58,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,49774,53,UDP,2017-07-06T00:23:06Z,4,188,0.151,NONE,NA,BENIGN
192.168.10.19,31.13.71.36,45369,443,TCP,2017-07-06T00:23:06Z,13,3658,65.408,"SYN,ACK,FIN,RST,PSH",RST_ABORT,BENIGN
192.168.10.16,216.58.219.238,42902,80,TCP,2017-07-06T00:23:06Z,32,1181,115259.765,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,107.21.62.172,49475,443,TCP,2017-07-06T00:23:06Z,32,6595,61261.741,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.15,188.165.21.76,55152,443,TCP,2017-07-06T00:23:06Z,51,4493,101369.372,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.5,65231,6510,TCP,2017-07-06T00:23:06Z,2,0,0.049,SYN,SYN_NO_ACK,BENIGN
192.168.10.8,183.79.248.252,50454,80,TCP,2017-07-06T00:23:06Z,22,13361,11235.966,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.14,23.15.4.8,63426,80,TCP,2017-07-06T00:23:06Z,32,1239,115684.147,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.12,192.168.10.3,5162,53,UDP,2017-07-06T00:23:06Z,4,230,23.743,NONE,NA,BENIGN
192.168.10.16,192.168.10.3,7928,53,UDP,2017-07-06T00:23:06Z,4,180,0.234,NONE,NA,BENIGN
192.168.10.17,192.168.10.3,36898,53,UDP,2017-07-06T00:23:06Z,4,188,31.228,NONE,NA,BENIGN
192.168.10.17,192.168.10.3,32716,53,UDP,2017-07-06T00:23:07Z,4,294,26.047,NONE,NA,BENIGN
192.168.10.51,192.168.10.3,42874,53,UDP,2017-07-06T00:23:07Z,4,236,0.188,NONE,NA,BENIGN
192.168.10.16,192.168.10.3,38451,53,UDP,2017-07-06T00:23:07Z,4,322,0.213,NONE,NA,BENIGN
192.168.10.15,50.63.243.230,59191,80,TCP,2017-07-06T00:23:07Z,10,2693,1546.488,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.16,23.60.139.27,49946,80,TCP,2017-07-06T00:23:07Z,3,0,37.79,"ACK,FIN",CLEAN,BENIGN
172.16.0.1,192.168.10.50,43804,80,TCP,2017-07-06T00:23:07Z,6,0,5882.0,"SYN,ACK,FIN",CLEAN,Web_BruteForce
192.168.10.17,207.178.0.72,51964,443,TCP,2017-07-06T00:23:07Z,51,22350,65483.525,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.51,172.217.12.136,37734,80,TCP,2017-07-06T00:23:07Z,48,19174,116032.722,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.12,172.217.3.98,52642,443,TCP,2017-07-06T00:23:07Z,9,169,3611.836,"ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.14,192.168.10.3,61527,53,UDP,2017-07-06T00:23:07Z,6,384,60.843,NONE,NA,BENIGN
192.168.10.5,8.43.72.32,53149,443,TCP,2017-07-06T00:23:07Z,16,3391,5753.101,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.15,52.84.3.227,58711,443,TCP,2017-07-06T00:23:07Z,46,8359,115955.459,"SYN,ACK,FIN,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.17,60817,4002,TCP,2017-07-06T00:23:08Z,4,0,0.101,"SYN,ACK,RST",RST_ABORT,BENIGN
